brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
merc,C Class,2020,36809,Semi-Auto,1000,Petrol,145,46.3,1.5
merc,CL Class,2020,30389,Semi-Auto,1000,Diesel,145,55.4,2
merc,A Class,2020,41729,Semi-Auto,1000,Petrol,145,32.8,2
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,GLE Class,2020,60899,Semi-Auto,1000,Diesel,150,32.5,2.9
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,24409,Semi-Auto,1000,Diesel,145,67.3,1.5
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,GLE Class,2020,50419,Semi-Auto,1000,Diesel,145,36.7,2
merc,E Class,2020,37029,Semi-Auto,1000,Diesel,145,42.8,2
merc,E Class,2020,38399,Semi-Auto,1000,Diesel,145,70.6,2
merc,E Class,2020,41149,Semi-Auto,1000,Diesel,145,57.7,2
merc,A Class,2020,33569,Semi-Auto,1000,Petrol,145,35.8,2
merc,A Class,2020,24579,Manual,1000,Petrol,145,47.1,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,GLC Class,2020,37659,Semi-Auto,1000,Diesel,145,40.9,2
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,GLB Class,2020,30209,Semi-Auto,1000,Diesel,145,47.9,2
merc,A Class,2020,26519,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,C Class,2020,39099,Semi-Auto,1000,Petrol,145,44.1,2
merc,C Class,2020,37249,Semi-Auto,1000,Diesel,145,57.7,2
merc,A Class,2020,33569,Semi-Auto,1000,Petrol,145,35.8,2
merc,C Class,2020,53669,Semi-Auto,1000,Petrol,145,29.1,3
merc,E Class,2020,38399,Semi-Auto,1000,Diesel,145,70.6,2
merc,E Class,2020,40979,Semi-Auto,1000,Diesel,145,57.7,2
merc,A Class,2020,26319,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,138439,Semi-Auto,1000,Petrol,145,22.1,4
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,24109,Semi-Auto,1000,Diesel,145,67.3,1.5
merc,A Class,2020,24109,Semi-Auto,1000,Diesel,145,67.3,1.5
merc,GLC Class,2020,39489,Semi-Auto,1000,Diesel,145,40.9,2
merc,GLC Class,2020,37189,Semi-Auto,1000,Diesel,145,40.9,2
merc,E Class,2020,43649,Semi-Auto,1000,Hybrid,135,176.6,2
merc,B Class,2020,24419,Semi-Auto,1500,Diesel,145,55.4,2
merc,A Class,2020,25429,Semi-Auto,1000,Diesel,145,62.8,1.5
merc,A Class,2020,24409,Semi-Auto,1000,Diesel,145,67.3,1.5
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,CL Class,2020,29628,Semi-Auto,3000,Diesel,145,55.4,2
merc,A Class,2020,24729,Semi-Auto,1000,Diesel,145,67.3,1.5
merc,CL Class,2020,28109,Semi-Auto,1000,Diesel,145,56.5,2
merc,GLE Class,2020,64359,Semi-Auto,1000,Petrol,145,29.5,3
merc,A Class,2020,22559,Manual,1000,Petrol,145,28.5,1.3
merc,A Class,2020,25429,Semi-Auto,1000,Diesel,145,62.8,1.5
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,C Class,2020,39759,Semi-Auto,1000,Diesel,145,54.3,2
merc,GLE Class,2020,57049,Semi-Auto,1000,Petrol,145,29.5,3
merc,E Class,2020,35409,Semi-Auto,1000,Diesel,145,45.6,2
merc,GLE Class,2020,57569,Semi-Auto,1000,Diesel,145,32.8,2.9
merc,C Class,2020,33509,Semi-Auto,1000,Petrol,145,39.2,2
merc,GLS Class,2020,76469,Semi-Auto,2700,Diesel,145,30.4,3
merc,A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,28429,Semi-Auto,1000,Diesel,145,56.5,2
merc,B Class,2020,24495,Semi-Auto,101,Diesel,145,55.4,2
merc,E Class,2020,39989,Semi-Auto,2400,Diesel,145,57.7,2
merc,A Class,2020,25559,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25559,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,24889,Semi-Auto,1000,Diesel,145,62.8,1.5
merc,GLC Class,2020,62189,Semi-Auto,1000,Petrol,145,22.1,4
merc,A Class,2020,24409,Semi-Auto,1000,Diesel,145,67.3,1.5
merc,C Class,2020,32659,Semi-Auto,1000,Diesel,145,54.3,1.6
merc,GLE Class,2020,58789,Semi-Auto,1000,Diesel,145,32.5,2.9
merc,A Class,2020,31699,Semi-Auto,1000,Petrol,145,35.8,2
merc,A Class,2020,25209,Semi-Auto,1000,Diesel,145,62.8,1.5
merc,GLC Class,2020,37995,Semi-Auto,9,Petrol,145,33.2,2
merc,B Class,2020,23995,Manual,9,Petrol,145,44.8,1.3
merc,GLE Class,2020,57995,Semi-Auto,9,Diesel,145,32.5,3
merc,A Class,2020,48980,Semi-Auto,9,Petrol,145,32.8,2
merc,GLE Class,2020,53995,Semi-Auto,9,Diesel,145,32.8,3
merc,A Class,2020,24995,Manual,9,Petrol,145,47.1,1.3
merc,GLA Class,2020,24995,Automatic,3500,Petrol,145,37.2,1.6
merc,A Class,2020,25779,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,GLC Class,2020,43129,Semi-Auto,3501,Diesel,145,40.4,2
merc,A Class,2020,25559,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,25779,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,A Class,2020,24109,Semi-Auto,1000,Diesel,145,67.3,1.5
merc,A Class,2020,26039,Semi-Auto,4000,Petrol,145,28.5,2
merc,GLA Class,2020,26189,Semi-Auto,5000,Petrol,145,35.8,1.6
merc,A Class,2020,26519,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,GLC Class,2020,41795,Semi-Auto,4499,Petrol,145,32.1,2
merc,A Class,2020,24995,Semi-Auto,3800,Petrol,145,47.9,1.3
merc,B Class,2020,24495,Semi-Auto,5000,Diesel,145,55.4,2
merc,E Class,2020,39995,Semi-Auto,4499,Diesel,145,53.3,2
merc,A Class,2020,24495,Semi-Auto,9,Diesel,145,67.3,1.5
merc,C Class,2020,34995,Semi-Auto,5000,Diesel,145,64.2,2
merc,GLC Class,2020,37995,Semi-Auto,9,Petrol,145,33.2,2
merc,A Class,2020,25729,Semi-Auto,1000,Petrol,145,53.3,1.3
merc,CL Class,2020,26579,Semi-Auto,1000,Petrol,145,44.8,1.3
merc,V Class,2020,49879,Semi-Auto,1000,Diesel,145,36.7,2
merc,CL Class,2020,38624,Semi-Auto,19,Petrol,150,36.7,2
merc,G Class,2020,154998,Automatic,3000,Petrol,150,21.4,4
merc,A Class,2020,25998,Manual,1000,Petrol,145,44.8,1.3
merc,E Class,2020,43498,Automatic,1000,Diesel,145,41.5,2.9
merc,CLA Class,2020,29498,Automatic,1000,Petrol,145,44.8,1.3
merc,GLA Class,2020,27498,Automatic,1000,Petrol,145,37.2,1.6
merc,GLC Class,2020,42998,Automatic,1000,Petrol,145,31.7,2
merc,C Class,2020,34498,Automatic,3000,Diesel,145,61.4,2
merc,C Class,2020,33998,Automatic,2000,Diesel,145,64.2,2
merc,GLE Class,2020,53998,Automatic,1000,Diesel,145,32.8,2.9
merc,GLA Class,2020,25748,Automatic,1000,Petrol,145,37.2,1.6
merc,GLC Class,2020,39998,Automatic,1000,Petrol,145,32.1,2
merc,C Class,2020,33998,Automatic,2000,Diesel,145,61.4,2
merc,GLS Class,2020,67899,Automatic,1000,Diesel,150,30.4,2.9
merc,A Class,2020,26498,Automatic,2000,Diesel,145,47.9,1.5
merc,CLA Class,2020,29998,Automatic,1000,Petrol,145,44.8,1.3
merc,E Class,2020,50998,Automatic,2000,Diesel,145,47.1,2.9
merc,E Class,2020,45498,Automatic,1000,Diesel,145,42.8,2.9
merc,E Class,2020,37998,Automatic,1000,Diesel,145,70.6,2
merc,CLA Class,2020,32900,Automatic,2700,Petrol,145,44.8,1.3
merc,C Class,2020,41900,Automatic,1000,Petrol,150,28.8,3
merc,A Class,2020,33900,Automatic,345,Hybrid,140,1.1,1.3
merc,A Class,2020,28900,Automatic,1060,Petrol,145,53.3,1.3
merc,E Class,2020,40900,Automatic,3500,Diesel,145,42.8,2
merc,CLA Class,2020,54900,Automatic,3600,Petrol,145,33.2,2
merc,GLB Class,2020,37400,Automatic,50,Diesel,145,46.3,2
merc,B Class,2020,25900,Automatic,1600,Diesel,145,55.4,2
merc,A Class,2020,24900,Automatic,400,Petrol,145,28.5,1.3
merc,A Class,2020,27900,Automatic,500,Diesel,145,56.5,2
merc,C Class,2020,39900,Automatic,600,Diesel,145,55.4,2
merc,C Class,2020,35900,Automatic,3000,Diesel,145,61.4,2
merc,GLE Class,2020,50995,Automatic,20,Diesel,145,36.7,2
merc,GLB Class,2020,44298,Automatic,20,Diesel,145,44.8,2
merc,A Class,2020,43400,Automatic,1750,Petrol,145,36.7,2
merc,A Class,2020,25298,Manual,20,Petrol,145,47.1,1.3
merc,A Class,2020,28298,Automatic,20,Diesel,145,62.8,1.5
merc,C Class,2020,61995,Automatic,20,Petrol,145,33.6,4
merc,GLC Class,2020,43495,Automatic,20,Petrol,145,31.7,2
merc,GLC Class,2020,42995,Automatic,20,Diesel,145,43.5,2
merc,E Class,2020,42798,Automatic,20,Diesel,145,57.7,2
merc,B Class,2020,33298,Automatic,20,Diesel,145,55.4,2
merc,E Class,2020,37298,Automatic,20,Diesel,145,44.8,2
merc,A Class,2020,26998,Automatic,20,Diesel,145,65.7,1.5
merc,A Class,2020,49298,Automatic,20,Petrol,145,32.8,2
merc,CLA Class,2020,30298,Automatic,20,Petrol,145,44.1,1.3
merc,B Class,2020,27798,Automatic,245,Diesel,145,55.4,2
merc,CLS Class,2020,41298,Automatic,20,Diesel,145,45.6,2
merc,A Class,2020,43900,Automatic,6000,Petrol,145,35.3,2
merc,E Class,2020,44900,Automatic,6000,Diesel,145,57.7,2
merc,C Class,2020,33900,Automatic,6000,Petrol,145,47.1,1.5
merc,E Class,2020,42900,Automatic,6000,Diesel,145,57.7,2
merc,GLA Class,2020,28680,Automatic,6000,Petrol,145,44.8,1.6
merc,C Class,2020,41900,Automatic,6000,Diesel,145,55.4,2
merc,CLA Class,2020,24899,Automatic,4345,Petrol,150,45.6,1.3
merc,GLA Class,2020,37490,Automatic,5000,Diesel,145,49.6,2
merc,B Class,2020,25940,Automatic,500,Diesel,145,55.4,2
merc,A Class,2020,25644,Automatic,6000,Petrol,145,53.3,1.3
merc,GLB Class,2020,36995,Automatic,6000,Diesel,145,47.9,2
merc,E Class,2020,49990,Automatic,6000,Diesel,145,47.1,2.9
merc,CLA Class,2020,28990,Automatic,6000,Petrol,145,40.9,2
merc,A Class,2020,26490,Automatic,6000,Petrol,145,28.5,2
merc,C Class,2020,34495,Automatic,6000,Diesel,145,48.7,2
merc,C Class,2020,30990,Automatic,6000,Diesel,145,64.2,2
merc,A Class,2020,29480,Automatic,2033,Petrol,145,28.5,1.3
merc,GLC Class,2020,44995,Automatic,6000,Diesel,145,40.9,2
merc,CLA Class,2020,32995,Automatic,6000,Petrol,145,44.8,1.3
merc,E Class,2020,44995,Automatic,6000,Diesel,145,70.6,2
merc,B Class,2020,25244,Automatic,6000,Diesel,145,55.4,2
merc,A Class,2020,26444,Automatic,6000,Petrol,145,28.5,2
merc,A Class,2020,27890,Automatic,2511,Petrol,145,53.3,1.3
merc,A Class,2020,26944,Automatic,6000,Petrol,145,53.3,1.3
merc,C Class,2020,41450,Automatic,3897,Petrol,145,44.1,1.5
merc,GLE Class,2020,57995,Automatic,6000,Diesel,145,36.7,2
merc,A Class,2020,23444,Automatic,708,Diesel,145,56.5,2
merc,A Class,2020,25644,Automatic,2983,Petrol,145,53.3,1.3
merc,CLA Class,2020,32995,Automatic,2000,Petrol,150,44.8,1.3
merc,GLC Class,2020,52990,Automatic,4000,Petrol,145,31.7,2
merc,A Class,2020,26590,Automatic,2563,Petrol,145,53.3,1.3
merc,B Class,2020,27490,Automatic,2563,Diesel,145,55.4,2
merc,B Class,2020,27490,Automatic,2563,Diesel,145,55.4,2
merc,A Class,2020,26590,Automatic,2563,Petrol,145,53.3,1.3
merc,GLC Class,2020,38995,Automatic,3652,Petrol,145,40.9,2
merc,C Class,2020,31590,Automatic,1452,Diesel,145,64.2,2
merc,GLC Class,2020,35900,Automatic,4582,Diesel,145,44.8,2
merc,A Class,2020,29900,Automatic,661,Petrol,150,53.3,1.3
merc,CLA Class,2020,31150,Automatic,3653,Diesel,145,55.4,2
merc,GLE Class,2020,55290,Automatic,2242,Diesel,145,32.8,2.9
merc,CLA Class,2020,28900,Automatic,4308,Petrol,145,44.1,1.3
merc,A Class,2020,23900,Manual,2006,Petrol,145,28.5,1.3
merc,GLC Class,2020,38900,Automatic,1000,Diesel,145,40.9,2
merc,C Class,2020,40999,Automatic,400,Other,135,217.3,2
merc,A Class,2020,25799,Automatic,2500,Diesel,145,56.5,2
merc,B Class,2020,25199,Automatic,2500,Diesel,145,55.4,2
merc,GLC Class,2020,44950,Automatic,2500,Petrol,145,31.7,2
merc,GLE Class,2020,54999,Automatic,2900,Diesel,145,32.8,2.9
merc,E Class,2020,45995,Automatic,2500,Diesel,150,70.6,2
merc,E Class,2020,44500,Automatic,3365,Diesel,145,47.1,2.9
merc,GLC Class,2020,44950,Automatic,4000,Diesel,145,40.9,2
merc,C Class,2020,34790,Automatic,2653,Diesel,145,55.4,2
merc,C Class,2020,35490,Automatic,2690,Diesel,145,48.7,2
merc,B Class,2020,24264,Automatic,2430,Diesel,145,55.4,2
merc,C Class,2020,38400,Automatic,2384,Diesel,145,46.3,2
merc,C Class,2020,68995,Automatic,2000,Petrol,145,28,4
merc,C Class,2020,30395,Automatic,2500,Diesel,145,64.2,2
merc,CLA Class,2020,29498,Automatic,1200,Petrol,145,44.1,1.3
merc,A Class,2020,27995,Automatic,2500,Diesel,145,67.3,1.5
merc,GLE Class,2020,58450,Automatic,1159,Diesel,150,32.8,2.9
merc,C Class,2020,30999,Automatic,1000,Diesel,145,64.2,2
merc,C Class,2020,35999,Automatic,500,Diesel,145,55.4,2
merc,B Class,2020,24699,Automatic,2500,Diesel,145,55.4,2
skoda,Scala,2020,17000,Manual,731,Petrol,150,50.4,1
skoda,Kodiaq,2020,31000,Automatic,5790,Diesel,145,39.2,2
skoda,Fabia,2020,13850,Manual,1474,Petrol,150,50.4,1
skoda,Kamiq,2020,19790,Automatic,5000,Petrol,145,44.1,1.5
skoda,Kamiq,2020,23295,Semi-Auto,500,Petrol,145,43.5,1.5
skoda,Scala,2020,19952,Manual,1652,Petrol,145,47.9,1.5
skoda,Superb,2020,28084,Semi-Auto,9500,Hybrid,135,188.3,1.4
skoda,Octavia,2020,21000,Manual,108,Diesel,145,54.3,2
skoda,Superb,2020,29874,Semi-Auto,150,Petrol,145,38.7,2
skoda,Scala,2020,16957,Manual,1652,Diesel,145,57.7,1.6
skoda,Karoq,2020,19541,Manual,652,Petrol,145,43.5,1
skoda,Superb,2020,31736,Semi-Auto,150,Diesel,145,47.1,2
skoda,Octavia,2020,19819,Semi-Auto,1652,Diesel,145,54.3,2
skoda,Superb,2020,28785,Semi-Auto,1548,Hybrid,135,188.3,1.4
skoda,Superb,2020,34232,Semi-Auto,15,Hybrid,140,201.8,1.4
skoda,Fabia,2020,13650,Manual,950,Petrol,145,50.4,1
skoda,Fabia,2020,12985,Manual,495,Petrol,145,51.4,1
skoda,Kodiaq,2020,26419,Automatic,335,Diesel,145,45.6,2
skoda,Kamiq,2020,19885,Semi-Auto,1575,Petrol,145,43.5,1.5
skoda,Octavia,2020,20880,Semi-Auto,895,Petrol,145,45.6,1.5
skoda,Fabia,2020,14731,Manual,785,Petrol,145,52.3,1
skoda,Fabia,2020,13430,Manual,985,Petrol,145,50.4,1
skoda,Superb,2020,21991,Semi-Auto,499,Petrol,145,41.5,1.5
skoda,Kamiq,2020,20991,Manual,1000,Petrol,145,46.3,1.5
skoda,Superb,2020,30991,Semi-Auto,10,Petrol,145,38.7,2
skoda,Scala,2020,15991,Manual,1000,Petrol,145,49.6,1
skoda,Scala,2020,18750,Manual,10,Petrol,145,49.6,1
skoda,Superb,2020,25895,Automatic,3463,Diesel,145,61.4,2
skoda,Kamiq,2020,17495,Manual,1000,Petrol,145,47.9,1
skoda,Kamiq,2020,17495,Manual,1000,Petrol,145,47.9,1
skoda,Superb,2020,26995,Semi-Auto,1000,Diesel,145,47.1,2
skoda,Octavia,2020,20995,Semi-Auto,1000,Diesel,145,70.6,1.6
skoda,Scala,2020,17995,Semi-Auto,1000,Diesel,145,54.3,1.6
skoda,Superb,2020,28495,Semi-Auto,1000,Diesel,145,47.1,2
skoda,Karoq,2020,17995,Manual,1000,Petrol,145,43.5,1
skoda,Superb,2020,20995,Semi-Auto,1000,Diesel,145,49.6,1.6
skoda,Octavia,2020,27450,Semi-Auto,3000,Petrol,145,38.2,2
skoda,Kodiaq,2020,33395,Automatic,3364,Diesel,145,39.2,2
skoda,Kodiaq,2020,25995,Semi-Auto,1000,Diesel,145,42.2,2
skoda,Fabia,2020,12995,Manual,1000,Petrol,145,47.1,1
skoda,Kamiq,2020,17495,Manual,1000,Petrol,145,49.6,1
skoda,Kamiq,2020,17495,Manual,1000,Petrol,145,49.6,1
skoda,Kamiq,2020,17495,Manual,1000,Petrol,145,47.9,1
skoda,Octavia,2020,17990,Manual,609,Petrol,145,51.4,1.5
skoda,Superb,2020,23290,Semi-Auto,495,Diesel,145,47.9,1.6
skoda,Scala,2020,15490,Manual,503,Petrol,145,50.4,1
skoda,Scala,2020,18545,Semi-Auto,100,Petrol,145,45.6,1.5
skoda,Karoq,2020,27186,Automatic,2412,Diesel,145,62.8,1.6
skoda,Scala,2020,22499,Manual,642,Diesel,145,57.7,1.6
skoda,Octavia,2020,19990,Manual,3964,Diesel,145,54.3,1.6
skoda,Kamiq,2020,16490,Manual,3942,Petrol,145,49.6,1
skoda,Scala,2020,16995,Manual,1000,Petrol,150,49.6,1
skoda,Fabia,2020,13795,Manual,1000,Petrol,150,51.4,1
skoda,Kodiaq,2020,31995,Automatic,2000,Diesel,150,39.2,2
skoda,Octavia,2020,19000,Semi-Auto,10,Petrol,150,46.3,1.5
skoda,Karoq,2020,24995,Automatic,1000,Petrol,145,40.9,1.5
skoda,Kamiq,2020,23500,Semi-Auto,4730,Petrol,145,43.5,1.5
skoda,Kodiaq,2020,31000,Automatic,7034,Diesel,150,39.2,2
skoda,Karoq,2020,20000,Manual,3150,Diesel,150,62.8,1.6
skoda,Superb,2020,29000,Semi-Auto,3623,Diesel,150,47.1,2
skoda,Kamiq,2020,19300,Manual,1421,Petrol,145,47.9,1
skoda,Octavia,2020,19000,Semi-Auto,16,Petrol,145,46.3,1.5
skoda,Fabia,2020,14500,Manual,1050,Petrol,145,51.4,1
skoda,Octavia,2020,20000,Semi-Auto,40,Petrol,150,44.8,1.5
skoda,Fabia,2020,13990,Manual,8,Petrol,150,51.4,1
skoda,Octavia,2020,19000,Semi-Auto,10,Petrol,150,46.3,1.5
skoda,Kamiq,2020,22000,Semi-Auto,2500,Petrol,145,43.5,1.5
skoda,Kamiq,2020,22800,Semi-Auto,1050,Petrol,145,43.5,1.5
skoda,Kamiq,2020,22500,Semi-Auto,2500,Diesel,145,52.3,1.6
skoda,Scala,2020,17000,Manual,1050,Petrol,145,49.6,1
skoda,Kodiaq,2020,35990,Automatic,3500,Diesel,150,39.2,2
skoda,Octavia,2020,19000,Semi-Auto,17,Petrol,150,46.3,1.5
skoda,Kamiq,2020,23000,Semi-Auto,10,Petrol,150,43.5,1.5
skoda,Kamiq,2020,21000,Manual,11,Petrol,150,46.3,1.5
skoda,Kodiaq,2020,31500,Automatic,1850,Diesel,150,39.2,2
skoda,Superb,2020,28991,Semi-Auto,3487,Diesel,150,47.1,2
skoda,Kamiq,2020,18991,Manual,986,Petrol,145,47.1,1.5
skoda,Superb,2020,29991,Semi-Auto,3565,Hybrid,135,188.3,1.4
skoda,Fabia,2020,14991,Manual,13,Petrol,145,51.4,1
skoda,Kodiaq,2020,29999,Automatic,995,Diesel,145,39.2,2
skoda,Scala,2020,14995,Manual,1656,Petrol,145,50.4,1
skoda,Superb,2020,23999,Semi-Auto,3500,Petrol,145,38.2,2
skoda,Karoq,2020,27995,Automatic,6000,Diesel,145,42.8,2
skoda,Octavia,2020,18999,Semi-Auto,2293,Petrol,150,46.3,1.5
skoda,Octavia,2020,19999,Semi-Auto,4789,Diesel,150,53.3,2
skoda,Scala,2020,17000,Manual,1050,Petrol,145,49.6,1
skoda,Superb,2020,31795,Semi-Auto,2000,Hybrid,135,188.3,1.4
skoda,Superb,2020,29995,Semi-Auto,2500,Diesel,145,48.7,2
skoda,Scala,2020,16495,Manual,500,Petrol,150,50.4,1
skoda,Superb,2020,27995,Semi-Auto,4500,Hybrid,140,188.3,1.4
skoda,Scala,2020,15895,Semi-Auto,3263,Petrol,145,47.1,1
skoda,Kamiq,2020,21495,Semi-Auto,2000,Diesel,145,52.3,1.6
skoda,Kamiq,2020,24904,Semi-Auto,2777,Petrol,150,44.1,1.5
skoda,Karoq,2020,25750,Automatic,2777,Petrol,150,40.9,1.5
skoda,Fabia,2020,17415,Manual,2777,Petrol,150,49.6,1
skoda,Fabia,2020,14257,Manual,2777,Petrol,150,51.4,1
skoda,Kodiaq,2020,29400,Automatic,5777,Diesel,145,39.8,2
skoda,Fabia,2020,13795,Manual,1000,Petrol,145,51.4,1
skoda,Kodiaq,2020,33495,Automatic,960,Diesel,145,39.2,2
skoda,Kamiq,2020,20999,Semi-Auto,1000,Diesel,145,52.3,1.6
skoda,Superb,2020,26999,Semi-Auto,2000,Diesel,145,44.1,2
skoda,Kodiaq,2020,35999,Automatic,1000,Diesel,150,39.2,2
skoda,Octavia,2020,18995,Semi-Auto,1200,Petrol,145,46.3,1.5
skoda,Scala,2020,19295,Semi-Auto,55,Petrol,145,47.1,1
skoda,Scala,2020,17495,Manual,55,Petrol,145,49.6,1
skoda,Kamiq,2020,19995,Manual,1562,Petrol,150,47.9,1
skoda,Kamiq,2020,21750,Semi-Auto,2500,Petrol,145,43.5,1.5
skoda,Kodiaq,2020,32999,Automatic,3589,Diesel,145,39.2,2
skoda,Scala,2020,15999,Manual,1589,Petrol,145,49.6,1
skoda,Superb,2020,28999,Semi-Auto,12000,Hybrid,135,188.3,1.4
skoda,Fabia,2020,13999,Manual,3000,Petrol,145,51.4,1
skoda,Octavia,2020,18985,Semi-Auto,2987,Petrol,145,44.8,1.5
skoda,Octavia,2020,21490,Semi-Auto,1495,Petrol,150,44.8,1.5
skoda,Scala,2020,14985,Manual,747,Petrol,145,50.4,1
skoda,Kodiaq,2020,25790,Manual,8054,Diesel,145,52.3,2
skoda,Octavia,2020,20990,Semi-Auto,2500,Diesel,145,51.4,1.6
skoda,Kamiq,2020,18990,Manual,1908,Petrol,150,47.9,1
skoda,Scala,2020,15990,Manual,1234,Petrol,150,49.6,1
skoda,Kodiaq,2020,29890,Automatic,2500,Diesel,145,39.2,2
skoda,Karoq,2020,25999,Automatic,30,Petrol,145,40.9,1.5
skoda,Superb,2020,28995,Semi-Auto,781,Diesel,145,47.1,2
skoda,Kamiq,2020,17495,Manual,1853,Petrol,145,49.6,1
skoda,Kamiq,2020,21495,Semi-Auto,2000,Diesel,145,52.3,1.6
skoda,Fabia,2020,14000,Manual,1500,Petrol,145,52.3,1
skoda,Superb,2020,33995,Semi-Auto,6063,Hybrid,135,176.6,1.4
skoda,Scala,2020,19990,Semi-Auto,1000,Petrol,145,47.1,1
skoda,Karoq,2020,30490,Automatic,6560,Diesel,145,41.5,2
skoda,Kodiaq,2020,32990,Automatic,1007,Diesel,145,39.2,2
skoda,Karoq,2020,26995,Manual,50,Diesel,145,42.8,2
skoda,Kodiaq,2020,32995,Automatic,50,Diesel,145,37.2,2
skoda,Kamiq,2020,22295,Semi-Auto,1294,Diesel,145,53.3,1.6
skoda,Scala,2020,18250,Manual,1284,Diesel,145,57.7,1.6
skoda,Scala,2020,18250,Manual,2735,Diesel,145,57.7,1.6
skoda,Kodiaq,2020,30995,Automatic,6550,Diesel,145,44.8,2
skoda,Scala,2020,19995,Semi-Auto,1000,Petrol,145,45.6,1.5
skoda,Fabia,2020,14999,Manual,1800,Petrol,145,50.4,1
skoda,Scala,2020,18250,Manual,3543,Petrol,145,49.6,1
skoda,Scala,2020,17650,Semi-Auto,4112,Petrol,145,45.6,1.5
skoda,Kodiaq,2020,30850,Manual,2000,Diesel,145,52.3,2
skoda,Scala,2020,18250,Manual,3543,Petrol,145,49.6,1
skoda,Scala,2020,17650,Semi-Auto,4112,Petrol,145,45.6,1.5
skoda,Scala,2020,18245,Manual,1309,Diesel,145,57.7,1.6
skoda,Kodiaq,2020,30850,Manual,2000,Diesel,145,52.3,2
skoda,Octavia,2020,22990,Semi-Auto,50,Petrol,145,44.8,1.5
skoda,Kodiaq,2020,33990,Automatic,2250,Diesel,145,39.2,2
skoda,Kodiaq,2020,38990,Automatic,493,Diesel,145,34.9,2
skoda,Superb,2020,33990,Semi-Auto,3500,Hybrid,135,188.3,1.4
skoda,Karoq,2020,21495,Automatic,508,Petrol,150,41.5,1.5
skoda,Karoq,2020,22995,Manual,1079,Petrol,150,42.2,1.5
skoda,Octavia,2020,18495,Manual,621,Petrol,150,48.7,1.5
skoda,Superb,2020,22995,Semi-Auto,42,Petrol,150,36.7,1.5
skoda,Superb,2020,24995,Semi-Auto,42,Petrol,150,39.8,1.5
skoda,Superb,2020,23495,Semi-Auto,111,Diesel,150,53.3,2
skoda,Octavia,2020,16950,Semi-Auto,4318,Diesel,150,72.4,1.6
skoda,Fabia,2020,13495,Manual,500,Petrol,150,51.4,1
skoda,Fabia,2020,13495,Manual,800,Petrol,145,51.4,1
skoda,Fabia,2020,13495,Manual,500,Petrol,145,51.4,1
skoda,Fabia,2020,12995,Manual,650,Petrol,145,52.3,1
skoda,Kamiq,2020,23750,Semi-Auto,1000,Petrol,145,43.5,1.5
skoda,Octavia,2020,27795,Semi-Auto,2000,Petrol,150,37.2,2
skoda,Scala,2020,17995,Semi-Auto,2800,Petrol,145,45.6,1.5
skoda,Scala,2020,20600,Semi-Auto,1569,Petrol,145,44.8,1.5
skoda,Scala,2020,16750,Manual,2217,Petrol,145,49.6,1
skoda,Kodiaq,2020,31490,Automatic,1522,Diesel,145,39.2,2
skoda,Scala,2020,16990,Semi-Auto,3569,Petrol,145,47.1,1
